ubicacion;subUbicacion;clase;subclase;nombre;marca;modelo;serie;numeroInventario;ano;vidaUtil;propietario;estado;criticidad;garantia;vencimientoGarantia;planMantencion;tipoEquipo;idConvenio;idInstitucion;eliminado
MQ NO RESPIRATORIO;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales mediana complejidad;Mindray;Umec 12;KQ-94022073;19924;2020;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
MQ ANEXO;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales mediana complejidad;Mindray;Umec 12;KQ-94022074;19923;2020;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
EQUIPAMIENTO CLINICO;;Apoyo Terapeutico;Bajo costo;Analizador de desfibrilacion;Rigel;Uni-pulse 400;32N-1242;21144;2022;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
OFICINA EQUIPAMIENTO CLINICO ;;Apoyo Terapeutico;Mediano Costo;SIMULADOR BIOMEDICO;RIGEL SEAWARD;UNI-SIM;18L-0290;19117;2019;8;Arriendo;Bueno;No aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;Silla de descanso para acompañante;Mubi;Unika;Sin informacion;19298;2020;6;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;Silla de descanso para acompañante;Mubi;Unika;Sin informacion;19299;2020;6;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;Silla de descanso para acompañante;Mubi;Unika;Sin informacion;19300;2020;6;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;Silla de descanso para acompañante;Mubi;Unika;Sin informacion;19301;2020;6;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;Silla de descanso para acompañante;Mubi;Unika;Sin informacion;19302;2020;6;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;Silla de descanso para acompañante;Mubi;Unika;Sin informacion;19303;2020;6;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;Silla de descanso para acompañante;Mubi;Unika;Sin informacion;19304;2020;6;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;Silla de descanso para acompañante;Mubi;Unika;Sin informacion;19305;2020;6;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;Silla de descanso para acompañante;Mubi;Unika;Sin informacion;19306;2020;6;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;Silla de descanso para acompañante;Mubi;Unika;Sin informacion;19307;2020;6;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;Silla de descanso para acompañante;Mubi;Unika;Sin informacion;19308;2020;6;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;Silla de descanso para acompañante;Mubi;Unika;Sin informacion;19309;2020;6;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;Silla de descanso para acompañante;Mubi;Unika;Sin informacion;19310;2020;6;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;Silla de descanso para acompañante;Mubi;Unika;Sin informacion;19311;2020;6;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;CENTRIFUGA CITOLOGICA;HETTICH;UNIVERSAL 320;0002597-01-00;11027;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
OFICINA EQUIPAMIENTO CLINICO;;Apoyo Quirurgico;Bajo costo;Bomba de aspiracion;Hersil;V7 MX;46476-0071;19121;2019;5;ARRIENDO;Bueno;No aplica;0;;1;medico;0;3;0
IMAGENOLOGIA;;Apoyo Quirurgico;Bajo costo;Bomba de aspiracion;Hersil;V7 PLUS B;528230001;20003;2021;5;ARRIENDO;;General;0;;1;medico;0;3;0
EQUIPAMIENTO CLINICO;;Apoyo Terapeutico;Bajo costo;Analizador de Ventilacion;Rigel;Vent Test 800;BA200724;21146;2022;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
UPC;;apoyo Terapeutico;Alto Costo;Ventilador Invasivo;Aeonmed;VG70;VG70 (E) XZZS25263;19803;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;apoyo Terapeutico;Alto Costo;Ventilador Fijo Invasivo;Aeonmed;VG70;VG70 (E) XZZS27292;19805;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;apoyo Terapeutico;Alto Costo;Ventilador Fijo Invasivo;Aeonmed;VG70;VG70 (E) XZZS27338;19802;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;apoyo Terapeutico;Alto Costo;Ventilador Fijo Invasivo;Aeonmed;VG70;VG70 (E) XZZS27425;19804;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
UPC;;apoyo Terapeutico;Alto Costo;Ventilador Fijo Invasivo;Aeonmed;VG70;VG70 (E) XZZT17741;19801;2020;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
ENDOSCOPIA;;Apoyo Terapeutico;Alto Costo;Unidad Electrocirugia endoscopica;ERBE;VIO 200 S;UC000516;18601;2018;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
DENTAL;;Odontologia;Mediano Costo ;Reveladora dental;Durr Dental;Vista Scan Mini Easy;Sin informacion;19627;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
DENTAL;;Odontologia;Mediano Costo ;Reveladora dental;Durr Dental;Vista Scan Mini Easy;Sin informacion;19628;2020;5;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
APS;;Odontologia;Mediano Costo;Rx dental ;DURR DENTAL;Vistaintra DC;L204402748;19428;2020;10;Propio;Regular;Relevante;0;;1;medico;0;3;0
APS;;Odontologia;Mediano Costo;Rx dental ;DURR DENTAL;Vistaintra DC;L204402756;19429;2020;10;Propio;Regular;Relevante;0;;1;medico;0;3;0
APS;;Odontologia;Mediano Costo;Rx dental ;DURR DENTAL;Vistaintra DC;L204402772;19427;2020;10;Propio;Regular;Relevante;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Alto Costo;Autoanalizador quimica clinica;JOHNSON&JOHNSON;VITROS 3600;36000628;16854;2015;8;Comodato;Bueno;Relevante;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Alto Costo;Autoanalizador quimica clinica;JOHNSON&JOHNSON;VITROS 4600;46000337;11039;2012;8;Comodato;Regular;Relevante;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Bajo costo;Agitador de tubos;VORTEX MIXER;VM-2000-C;10E020051;17716;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Bajo costo;Agitador de tubos;VORTEX MIXER;VM-2000-C;VCM-16050190;17560;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Bajo costo;Agitador de tubos;VORTEX MIXER;VM-2000-C;VM-16050095;17719;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Bajo costo;Agitador de tubos;VORTEX MIXER;VM-2000-C;VM-17070091;17718;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Bajo costo;Agitador de tubos;VORTEX MIXER;VM-2000-C;WC1650185;17717;2015;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PREPARTOS;;Apoyo Quirurgico;Alto Costo;LAMPARAS QUIRURGICAS;MAQUET;VOLISTA 60;540048;18467;2019;8;PROPIO;Bueno;General;0;;1;medico;0;3;0
PREPARTOS;;Apoyo Quirurgico;Alto Costo;LAMPARAS QUIRURGICAS;MAQUET;VOLISTA 60;540049;18468;2019;8;PROPIO;Bueno;General;0;;1;medico;0;3;0
APS;;Imagenologia;Alto Costo;Ecotomografo doppler color multiproposito;GENERAL ELECTRIC;VOLUSON P6;271566SU2;11150;2015;10;Propio;Bueno;Relevante;0;;1;medico;0;3;0
MATERNIDAD;;Imagenologia;Alto Costo;Ecotomografo doppler color multiproposito;GENERAL ELECTRIC;VOLUSON P8;235725SU9;11051;2014;10;Propio;Bueno;Relevante;0;;1;medico;0;3;0
URGENCIA GINECO OBSTETRICA;;Imagenologia;Alto Costo;Ecotomografo doppler color multiproposito;GENERAL ELECTRIC;VOLUSON P8;284689SU7;11052;2015;10;Propio;Bueno;Relevante;0;;1;medico;0;3;0
APS;;Imagenologia;Alto Costo;Ecotomografo doppler color multiproposito;GENERAL ELECTRIC;VOLUSON S8;VS8800886;18319;2018;8;Propio;Bueno;RELEVANTE;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Bajo costo;Agitador de tubos;KYOTO ;VRN-360;0708N131;11015;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
ESTERILIZACION;;Esterilizacion;Alto Costo;Autoclave a vapor 250-400 lts;STEELCO;VS 4/1;10140;16404;2016;10;Propio;Bueno;Relevante;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;REFRIGERADOR VERTICAL;MIMET;VV-5;398244;10986;2008;8;Propio;Malo;No aplica;0;;1;medico;0;3;0
AMBULANCIA ( LP XW 62);;Monitoreo;Alto costo;Monitor desfibrilador;ZOLL;X Series;(21)AR20J051992;19965;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
IMAGENOLOGIA;;Imagenologia;Alto Costo;RX Osteopulmonar;SAMSUNG;GXR-68S;DXF21C0093A;22201;2022;10;Propio;Bueno;Relevante;0;;1;medico;0;3;0
MQ RESPIRATORIO;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;EDAN;X12;261594-M21412320018;20705;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
MQ NO RESPIRATORIO;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;EDAN;X12;261594-M21412320020;20706;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
MQ RESPIRATORIO;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;EDAN;X12;261594-M21412320030;20707;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
PREPARTOS;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;EDAN;X12;261594-M21412320036;20710;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
MQ NO RESPIRATORIO;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;EDAN;X12;261594-M21412320058;20708;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
UEH NO RESPIRATORIO;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;EDAN;X12;261594-M21412320075;20410;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
PABELLON;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;EDAN;X12;261594-M21412320079;20406;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
UEH RESPIRATORIO;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;EDAN;X12;261594-M21412320085;20409;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
UEH NO RESPIRATORIO;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;EDAN;X12;261594-M21412320099;20411;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
MATERNIDAD;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;EDAN;X12;261594-M21412320103;20711;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
MQ ANEXO;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;EDAN;X12;261594-M21412320105;20709;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
UEH RESPIRATORIO;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;EDAN;X12;261594-M21412320106;20407;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
UEH RESPIRATORIO;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;EDAN;X12;261594-M21412320117;20408;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
PABELLON;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;EDAN;X12;261594-M21412320132;20712;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;EDAN;X12;261594-M21412370004;20768;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
MQ ANEXO;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;EDAN;X12;261594-M21412370007;20770;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
MQ RESPIRATORIO;;Monitoreo;Mediano Costo;Monitor de Mediana Complejidad;EDAN;X12;261594-M21412370009;20769;2021;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
URGENCIA;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;OPTIUM ;XCEED;SIN INFORMACION ;11489;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
URGENCIA;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;OPTIUM ;XCEED;SIN INFORMACION ;11490;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
APS;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;OPTIUM ;XCEED;XC6PO98-P00C6;14942;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
KINESIOLOGIA;;Apoyo Diagnostico;Bajo Costo;HEMOGLUCOTEST;OPTIUM ;XCEED;XCGP-314-P019A;11259;2010;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
URGENCIA;;Apoyo Diagnostico;Bajo Costo;Analizador de glucosa;OPTIUM ;XCEED;XCGPO92-P14CO;11337;2015;4;Propio;Bueno;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;Contador hematologico ;SYSMEX;XS-1000i;70501;11034;2011;8;Comodato;Regular;Relevante;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;Contador hematologico ;SYSMEX;XS-1000i;70555;11766;2011;8;Comodato;Regular;Relevante;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Alto Costo;MICROSCOPIO BINOCULAR;LEICA;XSZ-I07BN;7203;15824;2015;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Bajo costo;BAño MARIA;GEMMY INDUSTRIAL;YCW-03S;1514760;17561;2016;10;Comodato;Bueno;General;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Mediano Costo;PIERNAS ALLEN;ALLEN;YELLOWFINS;A308086;11317;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Mediano Costo;PIERNAS ALLEN;ALLEN;YELLOWFINS;A308087;11319;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Mediano Costo;PIERNAS ALLEN;ALLEN;YELLOWFINS;A308088;22267;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Quirurgico;Mediano Costo;PIERNAS ALLEN;ALLEN;YELLOWFINS;A308089;11318;2014;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
PREPARTO;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales mediana complejidad;MEDIANA;YM6000;1.30711E+11;11126;2012;10;Propio;Regular;GENERAL;0;;1;medico;0;3;0
RESPALDO;;Monitoreo;Alto Costo;MONITOR HEMODINAMICO;MEDIANA;YM6000;1.65815E+11;16348;2010;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
PREPARTO;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales mediana complejidad;MEDIANA;YM6000;1.65815E+11;16346;2016;10;Propio;Bueno;GENERAL;0;;1;medico;0;3;0
MQ RESP;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales mediana complejidad;MEDIANA;YM6000;1.66516E+11;16347;2016;10;Propio;Bueno;GENERAL;0;;1;medico;0;3;0
PEDIATRIA;;Monitoreo;Mediano Costo;Monitor ECG/signos vitales mediana complejidad;MEDIANA;YM6000;1.66516E+11;16303;2016;10;Propio;Bueno;GENERAL;0;;1;medico;0;3;0
PREPARTO;;Monitoreo;Mediano Costo;MONITOR HEMODINAMICO;MEDIANA;YM6000;4.10172E+11;18978;2020;10;Propio;Bueno;GENERAL;0;;1;medico;0;3;0
PREPARTO;;Monitoreo;Mediano Costo;MONITOR HEMODINAMICO;MEDIANA;YM6000;4.10172E+11;18979;2020;10;Propio;Bueno;GENERAL;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Alto Costo;Microcentrifuga;HERMLE;Z 207 M;972000049;20293;2012;5;Comodato;Bueno;Relevante;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;Congeladora;FENSA;Z300;300;19670;2020;8;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
DENTAL;;Odontologia;Mediano Costo ;Sillon Dental;ZIANN;ZA-208B;1606270;17397;2016;8;Propio;Bueno;No Aplica;0;;1;medico;0;3;0
IMAGENOLOGIA;;Mobiliario;Bajo Costo;CARRO DE CURACION Y PROCEDIMIENTO;EKIPOTEL;SIN  INFORMACION;SN;20006;2020;8;Propio;Bueno;General;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;Ecografo Portatil;ADVANCED;DUS-5000;560284-M20213700001;21183;2022;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Alto Costo;Impedanciometro BCM;Fresenius Medical Care;BCM;0BJA6196;445453;2022;8;Propio;Bueno;General;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Bajo costo;Balanza analoga adulto con tallimetro;Ade;M318800;16329-0011751;21135;2022;10;Propio;Bueno;No aplica;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;Desfibrilador;ZOLL;M2;(21)ba20f000152;20933;2022;8;Propio;Regular;No aplica;0;;1;medico;0;3;0
PABELLON;;Apoyo Terapeutico;Mediano Costo;Bomba de Aspiracion;DEVILBISS;7305D-I;DI101688;56646;2019;5;Propio;Bueno;General;0;;1;medico;0;3;0
POST OPERADOS;;Mobiliario;Clinico;Amaca;MUNCHEN MEDICAL;TB-100;267;457464;2010;8;Propio;Bueno;General;0;;1;medico;0;3;0
POST OPERADOS;;Mobiliario;Clinico;Amaca;MUNCHEN MEDICAL;TB-100;266;574345;2010;8;Propio;Bueno;General;0;;1;medico;0;3;0
PABELLON;;Monitoreo;Alto Costo;Insuflador Torre Endoscopia;STORZ;UI 500;Vr2553;45433;2010;10;Propio;Bueno;General;0;;1;medico;0;3;0
PABELLON;;Monitoreo;Alto Costo;Torre Endoscopia;STORZ;TC 201;Wr791860-p;47414;2010;10;Propio;Bueno;General;0;;1;medico;0;3;0
PABELLON;;Monitoreo;Alto Costo;Torre Endoscopia;STORZ;TC 304;vr790063-p;89635;2010;10;Propio;Bueno;General;0;;1;medico;0;3;0
PABELLON;;Monitoreo;Alto Costo;Fuente de Luz;STORZ;Tl 300;Ur3255;788454;2010;10;Propio;Bueno;General;0;;1;medico;0;3;0
PABELLON;;Monitoreo;Alto Costo;Carro Torre Endoscopia;STORZ;sin informacion;181029506;8244;2010;10;Propio;Bueno;General;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;VELADOR CLINICO;MALVESTIO;SIN INFORMACION;SIN INFORMACION;18531;2019;10;Propio;Bueno;General;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;VELADOR CLINICO;MALVESTIO;SIN INFORMACION;SIN INFORMACION;18532;2019;10;Propio;Bueno;General;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;VELADOR CLINICO;MALVESTIO;SIN INFORMACION;SIN INFORMACION;18533;2019;10;Propio;Bueno;General;0;;1;medico;0;3;0
PEDIATRIA;;Mobiliario;Bajo Costo;VELADOR CLINICO;MALVESTIO;SIN INFORMACION;SIN INFORMACION;18534;2019;10;Propio;Bueno;General;0;;1;medico;0;3;0
PABELLON;;Mobiliario;Bajo Costo;Carro de Paro;Bailida;SIN INFORMACION;S2159762;4218;2010;10;Propio;Bueno;General;0;;1;medico;0;3;0
PABELLON;;Mobiliario;Bajo Costo;Carro de Medicamentos;Armstrong Medical;sin informacion;sin informacion;4405;2020;10;Propio;Bueno;General;0;;1;medico;0;3;0
PABELLON;;Mobiliario;Bajo Costo;Carro Material Sucio;Matalclinic;sin informacion;sin informacion;5744;2022;10;Propio;Bueno;General;0;;1;medico;0;3;0
PABELLON;;Mobiliario;Bajo Costo;Carro Material Sucio;Matalclinic;sin informacion;sin informacion;8983;2022;10;Propio;Bueno;General;0;;1;medico;0;3;0
PABELLON;;Mobiliario;Bajo Costo;Carro Material Sucio;Matalclinic;sin informacion;sin informacion;7741;2022;10;Propio;Bueno;General;0;;1;medico;0;3;0
URGENCIA;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion Volumetrica;Fresenius Kabi;Agilia VP MC CL;24692710;20683;2021;8;Propio;Bueno;General;0;;1;medico;0;3;0
URGENCIA;;Apoyo Terapeutico;Mediano Costo;Bomba de Infusion Volumetrica;Fresenius Kabi;Agilia VP MC CL;24692703;20686;2021;8;Propio;Bueno;General;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;ESTUFA DE INCUBACION;BINDER;FD240 9010-0104;14-20531;16302;2015;8;Comodato;Bueno;General;0;;1;medico;0;3;0
LABORATORIO;;Laboratorio/Farmac;Mediano Costo;ANALIZADOR DE BIOLOGIA MOLECULAR;GENEXPERT;GX-IV;815461;18209;2014;8;Comodato;Bueno;General;0;;1;medico;0;3;0
ESTERILIZACION;;Esterilizacion;Alto Costo;PLANTA DE AGUA ;PURYTAS;600 gpd;10140;21615;2014;10;Propio;Bueno;General;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Mediano Costo;BOMBAS DE INFUSION;PROGETTI;PG-807I;70200419957;20962;2022;8;Propio;Bueno;GENERAL;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Mediano Costo;BOMBAS DE INFUSION;PROGETTI;PG-807I;70200527538;20963;2022;8;Propio;Bueno;GENERAL;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Mediano Costo;BOMBAS DE INFUSION;PROGETTI;PG-807I;70200527577;20964;2022;8;Propio;Bueno;GENERAL;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Mediano Costo;BOMBAS DE INFUSION;PROGETTI;PG-807I;70200527534;20965;2022;8;Propio;Bueno;GENERAL;0;;1;medico;0;3;0
DIALISIS;;Apoyo Terapeutico;Mediano Costo;DESFIBRILADOR AUTOMATICO EXTERNO;ZOLL;AED PLUS;TZ0DW9P;20930;2022;8;Propio;Bueno;Critico;0;;1;medico;0;3;0
DIALISIS;;Apoyo Diagnostico;Bajo Costo;LAMPARA DE EXAMEN;RIMSA;ALFA LED;6180;20966;2022;8;Propio;Bueno;General;0;;1;medico;0;3;0
DIALISIS;;Apoyo Diagnostico;Bajo Costo;LAMPARA DE EXAMEN;RIMSA;ALFA LED;6182;20967;2022;8;Propio;Bueno;General;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;MONITOR ECG SIGNOS VITALES DE BAJA COMPLEJIDAD;ADVANCED;VSM-300;262098-M20708240001;20942;2022;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;MONITOR ECG SIGNOS VITALES DE BAJA COMPLEJIDAD;ADVANCED;VSM-300;262098-M20708240002;20943;2022;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;MONITOR ECG SIGNOS VITALES DE BAJA COMPLEJIDAD;ADVANCED;VSM-300;262098-M20708240004;20944;2022;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;MONITOR ECG SIGNOS VITALES DE BAJA COMPLEJIDAD;ADVANCED;VSM-300;262098-M20708240006;20945;2022;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;MONITOR ECG SIGNOS VITALES DE BAJA COMPLEJIDAD;ADVANCED;VSM-300;262098-M20708240008;20946;2022;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;MONITOR ECG SIGNOS VITALES DE BAJA COMPLEJIDAD;ADVANCED;VSM-300;262098-M20708240009;20947;2022;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;MONITOR ECG SIGNOS VITALES DE BAJA COMPLEJIDAD;ADVANCED;VSM-300;262098-M20708240011;20948;2022;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;MONITOR ECG SIGNOS VITALES DE BAJA COMPLEJIDAD;ADVANCED;VSM-300;262098-M20708240014;20949;2022;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;MONITOR ECG SIGNOS VITALES DE BAJA COMPLEJIDAD;ADVANCED;VSM-300;262098-M20708240018;20950;2022;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;MONITOR ECG SIGNOS VITALES DE BAJA COMPLEJIDAD;ADVANCED;VSM-300;262098-M20708240019;20951;2022;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;MONITOR ECG SIGNOS VITALES DE BAJA COMPLEJIDAD;ADVANCED;VSM-300;262098-M20411570004;20952;2022;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;MONITOR DE PRESION ARTERIAL NO INVASIVA;ADVANCED;PM-2000XL Pro;332273-M20214660007;20953;2022;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;MONITOR DE PRESION ARTERIAL NO INVASIVA;ADVANCED;PM-2000XL Pro;332273-M20214660001;20954;2022;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;MONITOR DE PRESION ARTERIAL NO INVASIVA;ADVANCED;PM-2000XL Pro;332273-M20214660005;20955;2022;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
DIALISIS;;Monitoreo;Mediano Costo;MONITOR DE PRESION ARTERIAL NO INVASIVA;ADVANCED;PM-2000XL Pro;332273-M20214660012;20956;2022;10;Propio;Bueno;Critico;0;;1;medico;0;3;0
DIALISIS;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;COVIDIEN;BEDSIDE;MBB1920008;20959;2022;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
DIALISIS;;Apoyo Diagnostico;Bajo Costo;OXIMETRO DE PULSO;COVIDIEN;BEDSIDE;MBB1920007;20960;2022;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
DIALISIS;;Laboratorio/Farmacia;Mediano Costo;REFRIGERADOR CLINICO;HAIER;HYC-68A;BE069 TEONO 0QEL5 F0008;21182;2022;8;Propio;Bueno;No aplica;0;;1;medico;0;3;0
